id,game_id,series_id,player_id,player_name,team_id,agent,final_money,final_loadout_value,final_net_worth,total_kills,total_deaths,total_assists,total_headshots
da8a31ce-c9c0-4822-a0a2-6809fd279376_2359,da8a31ce-c9c0-4822-a0a2-6809fd279376,2819684,2359,Zander,337,omen,2900,4000,6900,9,10,3,9
da8a31ce-c9c0-4822-a0a2-6809fd279376_119048,da8a31ce-c9c0-4822-a0a2-6809fd279376,2819684,119048,Kess,337,fade,7000,5400,12400,14,6,6,10
da8a31ce-c9c0-4822-a0a2-6809fd279376_296,da8a31ce-c9c0-4822-a0a2-6809fd279376,2819684,296,Asuna,337,yoru,4400,2300,6700,15,11,6,12
da8a31ce-c9c0-4822-a0a2-6809fd279376_77,da8a31ce-c9c0-4822-a0a2-6809fd279376,2819684,77,keznitdeuS,48457,omen,100,1500,1600,10,14,7,10
da8a31ce-c9c0-4822-a0a2-6809fd279376_28813,da8a31ce-c9c0-4822-a0a2-6809fd279376,2819684,28813,Dantedeu5,48457,neon,300,1000,1300,11,15,9,13
da8a31ce-c9c0-4822-a0a2-6809fd279376_208,da8a31ce-c9c0-4822-a0a2-6809fd279376,2819684,208,Melser,48457,fade,450,1000,1450,4,13,2,4
da8a31ce-c9c0-4822-a0a2-6809fd279376_3078,da8a31ce-c9c0-4822-a0a2-6809fd279376,2819684,3078,Shyy,48457,vyse,250,1300,1550,10,14,3,9
da8a31ce-c9c0-4822-a0a2-6809fd279376_74,da8a31ce-c9c0-4822-a0a2-6809fd279376,2819684,74,Mazino,48457,viper,200,1300,1500,6,15,3,5
d88e4a6f-ee71-4a8b-a338-8f9476c4f0c1_2341,d88e4a6f-ee71-4a8b-a338-8f9476c4f0c1,2819684,2341,eeiu,337,fade,1000,4450,5450,9,8,6,6
d88e4a6f-ee71-4a8b-a338-8f9476c4f0c1_2361,d88e4a6f-ee71-4a8b-a338-8f9476c4f0c1,2819684,2361,Cryo,337,yoru,300,2150,2450,11,11,6,5
d88e4a6f-ee71-4a8b-a338-8f9476c4f0c1_2359,d88e4a6f-ee71-4a8b-a338-8f9476c4f0c1,2819684,2359,Zander,337,viper,1750,4200,5950,19,9,6,12
d88e4a6f-ee71-4a8b-a338-8f9476c4f0c1_119048,d88e4a6f-ee71-4a8b-a338-8f9476c4f0c1,2819684,119048,Kess,337,brimstone,1850,5150,7000,9,7,6,8
d88e4a6f-ee71-4a8b-a338-8f9476c4f0c1_296,d88e4a6f-ee71-4a8b-a338-8f9476c4f0c1,2819684,296,Asuna,337,raze,1800,5200,7000,19,8,7,14
d88e4a6f-ee71-4a8b-a338-8f9476c4f0c1_77,d88e4a6f-ee71-4a8b-a338-8f9476c4f0c1,2819684,77,keznitdeuS,48457,skye,2150,1450,3600,7,12,2,5
d88e4a6f-ee71-4a8b-a338-8f9476c4f0c1_28813,d88e4a6f-ee71-4a8b-a338-8f9476c4f0c1,2819684,28813,Dantedeu5,48457,raze,450,400,850,10,14,7,10
d88e4a6f-ee71-4a8b-a338-8f9476c4f0c1_208,d88e4a6f-ee71-4a8b-a338-8f9476c4f0c1,2819684,208,Melser,48457,brimstone,450,1000,1450,11,14,6,9
d88e4a6f-ee71-4a8b-a338-8f9476c4f0c1_3078,d88e4a6f-ee71-4a8b-a338-8f9476c4f0c1,2819684,3078,Shyy,48457,vyse,2000,1600,3600,8,13,2,7
d88e4a6f-ee71-4a8b-a338-8f9476c4f0c1_74,d88e4a6f-ee71-4a8b-a338-8f9476c4f0c1,2819684,74,Mazino,48457,viper,2400,1000,3400,7,14,3,7
7984d7f3-3b19-4f2e-b230-e3f6af270375_312,7984d7f3-3b19-4f2e-b230-e3f6af270375,2819685,312,skuba,97,killjoy,3500,1500,5000,9,8,1,9
7984d7f3-3b19-4f2e-b230-e3f6af270375_2513,7984d7f3-3b19-4f2e-b230-e3f6af270375,2819685,2513,brawk,97,sova,6200,1600,7800,19,8,8,14
7984d7f3-3b19-4f2e-b230-e3f6af270375_297,7984d7f3-3b19-4f2e-b230-e3f6af270375,2819685,297,Ethan,97,omen,7300,4200,11500,10,10,5,6
7984d7f3-3b19-4f2e-b230-e3f6af270375_2340,7984d7f3-3b19-4f2e-b230-e3f6af270375,2819685,2340,s0m,97,viper,2700,1600,4300,13,10,2,13
7984d7f3-3b19-4f2e-b230-e3f6af270375_2358,7984d7f3-3b19-4f2e-b230-e3f6af270375,2819685,2358,mada,97,neon,1900,4450,6350,16,8,6,10
7984d7f3-3b19-4f2e-b230-e3f6af270375_277,7984d7f3-3b19-4f2e-b230-e3f6af270375,2819685,277,pANcada,3412,omen,300,650,950,9,15,5,11
7984d7f3-3b19-4f2e-b230-e3f6af270375_1812,7984d7f3-3b19-4f2e-b230-e3f6af270375,2819685,1812,cauanzin,3412,breach,300,400,700,7,13,4,5
7984d7f3-3b19-4f2e-b230-e3f6af270375_1686,7984d7f3-3b19-4f2e-b230-e3f6af270375,2819685,1686,RobbieBk,3412,sova,300,700,1000,6,14,3,7
7984d7f3-3b19-4f2e-b230-e3f6af270375_32337,7984d7f3-3b19-4f2e-b230-e3f6af270375,2819685,32337,luk xo,3412,cypher,300,400,700,12,10,5,7
7984d7f3-3b19-4f2e-b230-e3f6af270375_10901,7984d7f3-3b19-4f2e-b230-e3f6af270375,2819685,10901,Virtyy,3412,neon,350,1000,1350,10,15,2,9
19594f1c-8e9c-4426-b895-95e348041d50_312,19594f1c-8e9c-4426-b895-95e348041d50,2819685,312,skuba,97,viper,6600,5200,11800,18,10,12,11
19594f1c-8e9c-4426-b895-95e348041d50_2513,19594f1c-8e9c-4426-b895-95e348041d50,2819685,2513,brawk,97,sova,5700,1600,7300,21,14,8,13
19594f1c-8e9c-4426-b895-95e348041d50_297,19594f1c-8e9c-4426-b895-95e348041d50,2819685,297,Ethan,97,kay/o,7200,950,8150,8,11,5,6
19594f1c-8e9c-4426-b895-95e348041d50_2340,19594f1c-8e9c-4426-b895-95e348041d50,2819685,2340,s0m,97,omen,7600,4550,12150,18,12,9,16
19594f1c-8e9c-4426-b895-95e348041d50_2358,19594f1c-8e9c-4426-b895-95e348041d50,2819685,2358,mada,97,waylay,6600,6000,12600,15,14,5,8
19594f1c-8e9c-4426-b895-95e348041d50_277,19594f1c-8e9c-4426-b895-95e348041d50,2819685,277,pANcada,3412,omen,200,550,750,9,19,2,8
19594f1c-8e9c-4426-b895-95e348041d50_1812,19594f1c-8e9c-4426-b895-95e348041d50,2819685,1812,cauanzin,3412,vyse,100,1300,1400,19,11,8,15
19594f1c-8e9c-4426-b895-95e348041d50_1686,19594f1c-8e9c-4426-b895-95e348041d50,2819685,1686,RobbieBk,3412,fade,250,1450,1700,8,15,2,6
19594f1c-8e9c-4426-b895-95e348041d50_32337,19594f1c-8e9c-4426-b895-95e348041d50,2819685,32337,luk xo,3412,viper,100,1300,1400,10,17,5,12
19594f1c-8e9c-4426-b895-95e348041d50_10901,19594f1c-8e9c-4426-b895-95e348041d50,2819685,10901,Virtyy,3412,neon,150,150,300,15,18,2,12
327da6a0-02c8-45f8-b091-77bbcbd98d98_14,327da6a0-02c8-45f8-b091-77bbcbd98d98,2819687,14,aspas,81,raze,400,1000,1400,12,16,5,8
327da6a0-02c8-45f8-b091-77bbcbd98d98_10630,327da6a0-02c8-45f8-b091-77bbcbd98d98,2819687,10630,Verno,81,fade,500,1000,1500,9,16,2,9
327da6a0-02c8-45f8-b091-77bbcbd98d98_2837,327da6a0-02c8-45f8-b091-77bbcbd98d98,2819687,2837,artzin,81,yoru,400,1600,2000,18,15,7,11
327da6a0-02c8-45f8-b091-77bbcbd98d98_3320,327da6a0-02c8-45f8-b091-77bbcbd98d98,2819687,3320,cortezia,81,vyse,500,1000,1500,14,15,6,11
327da6a0-02c8-45f8-b091-77bbcbd98d98_629,327da6a0-02c8-45f8-b091-77bbcbd98d98,2819687,629,xenom,81,omen,700,650,1350,10,15,3,9
327da6a0-02c8-45f8-b091-77bbcbd98d98_10621,327da6a0-02c8-45f8-b091-77bbcbd98d98,2819687,10621,okeanos,1611,omen,3100,5350,8450,14,12,4,11
327da6a0-02c8-45f8-b091-77bbcbd98d98_2343,327da6a0-02c8-45f8-b091-77bbcbd98d98,2819687,2343,tex,1611,killjoy,2850,1300,4150,13,16,7,11
327da6a0-02c8-45f8-b091-77bbcbd98d98_207,327da6a0-02c8-45f8-b091-77bbcbd98d98,2819687,207,kiNgg,1611,viper,2900,3900,6800,25,10,10,19
327da6a0-02c8-45f8-b091-77bbcbd98d98_2515,327da6a0-02c8-45f8-b091-77bbcbd98d98,2819687,2515,C0M,1611,fade,2200,6700,8900,8,9,4,10
327da6a0-02c8-45f8-b091-77bbcbd98d98_14826,327da6a0-02c8-45f8-b091-77bbcbd98d98,2819687,14826,Sato,1611,raze,3900,1500,5400,16,16,7,13
f175545b-6d0a-4c7d-8779-987c4cdaa4f5_14,f175545b-6d0a-4c7d-8779-987c4cdaa4f5,2819687,14,aspas,81,raze,1000,1700,2700,7,14,5,5
f175545b-6d0a-4c7d-8779-987c4cdaa4f5_10630,f175545b-6d0a-4c7d-8779-987c4cdaa4f5,2819687,10630,Verno,81,sova,300,700,1000,5,15,2,8
f175545b-6d0a-4c7d-8779-987c4cdaa4f5_2837,f175545b-6d0a-4c7d-8779-987c4cdaa4f5,2819687,2837,artzin,81,yoru,350,250,600,13,13,2,10
f175545b-6d0a-4c7d-8779-987c4cdaa4f5_3320,f175545b-6d0a-4c7d-8779-987c4cdaa4f5,2819687,3320,cortezia,81,cypher,350,400,750,10,17,1,10
f175545b-6d0a-4c7d-8779-987c4cdaa4f5_629,f175545b-6d0a-4c7d-8779-987c4cdaa4f5,2819687,629,xenom,81,omen,650,650,1300,11,14,5,8
f175545b-6d0a-4c7d-8779-987c4cdaa4f5_10621,f175545b-6d0a-4c7d-8779-987c4cdaa4f5,2819687,10621,okeanos,1611,kay/o,2850,1750,4600,8,10,2,6
f175545b-6d0a-4c7d-8779-987c4cdaa4f5_2343,f175545b-6d0a-4c7d-8779-987c4cdaa4f5,2819687,2343,tex,1611,vyse,1800,1000,2800,14,12,5,13
f175545b-6d0a-4c7d-8779-987c4cdaa4f5_207,f175545b-6d0a-4c7d-8779-987c4cdaa4f5,2819687,207,kiNgg,1611,omen,100,3950,4050,19,6,7,15
f175545b-6d0a-4c7d-8779-987c4cdaa4f5_2515,f175545b-6d0a-4c7d-8779-987c4cdaa4f5,2819687,2515,C0M,1611,sova,500,3850,4350,14,7,6,8
f175545b-6d0a-4c7d-8779-987c4cdaa4f5_14826,f175545b-6d0a-4c7d-8779-987c4cdaa4f5,2819687,14826,Sato,1611,neon,1600,1000,2600,18,11,4,17
e1afa88b-cb82-48af-a34c-9473c57a2bcc_10621,e1afa88b-cb82-48af-a34c-9473c57a2bcc,2819689,10621,okeanos,1611,omen,50,2200,2250,13,17,3,11
e1afa88b-cb82-48af-a34c-9473c57a2bcc_2343,e1afa88b-cb82-48af-a34c-9473c57a2bcc,2819689,2343,tex,1611,killjoy,50,1300,1350,11,17,4,15
e1afa88b-cb82-48af-a34c-9473c57a2bcc_207,e1afa88b-cb82-48af-a34c-9473c57a2bcc,2819689,207,kiNgg,1611,viper,800,1300,2100,10,15,3,8
e1afa88b-cb82-48af-a34c-9473c57a2bcc_2515,e1afa88b-cb82-48af-a34c-9473c57a2bcc,2819689,2515,C0M,1611,fade,50,1500,1550,10,12,1,8
e1afa88b-cb82-48af-a34c-9473c57a2bcc_14826,e1afa88b-cb82-48af-a34c-9473c57a2bcc,2819689,14826,Sato,1611,raze,200,1500,1700,14,17,3,9
e1afa88b-cb82-48af-a34c-9473c57a2bcc_312,e1afa88b-cb82-48af-a34c-9473c57a2bcc,2819689,312,skuba,97,viper,2000,900,2900,14,13,5,9
e1afa88b-cb82-48af-a34c-9473c57a2bcc_2513,e1afa88b-cb82-48af-a34c-9473c57a2bcc,2819689,2513,brawk,97,vyse,3400,4600,8000,15,7,3,14
e1afa88b-cb82-48af-a34c-9473c57a2bcc_297,e1afa88b-cb82-48af-a34c-9473c57a2bcc,2819689,297,Ethan,97,fade,3100,3300,6400,16,12,5,12
e1afa88b-cb82-48af-a34c-9473c57a2bcc_2340,e1afa88b-cb82-48af-a34c-9473c57a2bcc,2819689,2340,s0m,97,omen,3700,1700,5400,15,11,4,13
e1afa88b-cb82-48af-a34c-9473c57a2bcc_2358,e1afa88b-cb82-48af-a34c-9473c57a2bcc,2819689,2358,mada,97,raze,4050,4500,8550,18,15,10,11
2311f5ee-3e34-4404-9f56-140e65de20df_10621,2311f5ee-3e34-4404-9f56-140e65de20df,2819689,10621,okeanos,1611,neon,300,1300,1600,15,20,8,12
2311f5ee-3e34-4404-9f56-140e65de20df_2343,2311f5ee-3e34-4404-9f56-140e65de20df,2819689,2343,tex,1611,cypher,500,5100,5600,12,15,6,11
2311f5ee-3e34-4404-9f56-140e65de20df_207,2311f5ee-3e34-4404-9f56-140e65de20df,2819689,207,kiNgg,1611,omen,200,1550,1750,16,19,6,12
2311f5ee-3e34-4404-9f56-140e65de20df_2515,2311f5ee-3e34-4404-9f56-140e65de20df,2819689,2515,C0M,1611,sova,100,1300,1400,10,13,3,11
2311f5ee-3e34-4404-9f56-140e65de20df_14826,2311f5ee-3e34-4404-9f56-140e65de20df,2819689,14826,Sato,1611,yoru,250,4200,4450,35,18,23,21
2311f5ee-3e34-4404-9f56-140e65de20df_312,2311f5ee-3e34-4404-9f56-140e65de20df,2819689,312,skuba,97,killjoy,200,1300,1500,20,18,13,14
2311f5ee-3e34-4404-9f56-140e65de20df_2513,2311f5ee-3e34-4404-9f56-140e65de20df,2819689,2513,brawk,97,sova,100,1300,1400,16,16,7,18
2311f5ee-3e34-4404-9f56-140e65de20df_297,2311f5ee-3e34-4404-9f56-140e65de20df,2819689,297,Ethan,97,omen,200,1500,1700,7,18,3,10
2311f5ee-3e34-4404-9f56-140e65de20df_2340,2311f5ee-3e34-4404-9f56-140e65de20df,2819689,2340,s0m,97,viper,0,1300,1300,17,17,7,13
2311f5ee-3e34-4404-9f56-140e65de20df_2358,2311f5ee-3e34-4404-9f56-140e65de20df,2819689,2358,mada,97,neon,100,450,550,25,19,14,19
ccdb5ba5-1d12-4531-b9e4-468847256454_10621,ccdb5ba5-1d12-4531-b9e4-468847256454,2819689,10621,okeanos,1611,sage,100,1600,1700,13,15,4,11
ccdb5ba5-1d12-4531-b9e4-468847256454_2343,ccdb5ba5-1d12-4531-b9e4-468847256454,2819689,2343,tex,1611,killjoy,200,600,800,18,16,6,15
ccdb5ba5-1d12-4531-b9e4-468847256454_207,ccdb5ba5-1d12-4531-b9e4-468847256454,2819689,207,kiNgg,1611,viper,1700,1400,3100,10,18,1,8
ccdb5ba5-1d12-4531-b9e4-468847256454_2515,ccdb5ba5-1d12-4531-b9e4-468847256454,2819689,2515,C0M,1611,sova,1050,1600,2650,10,17,6,4
ccdb5ba5-1d12-4531-b9e4-468847256454_14826,ccdb5ba5-1d12-4531-b9e4-468847256454,2819689,14826,Sato,1611,jett,450,1850,2300,25,16,16,17
ccdb5ba5-1d12-4531-b9e4-468847256454_312,ccdb5ba5-1d12-4531-b9e4-468847256454,2819689,312,skuba,97,viper,450,1300,1750,18,17,8,15
ccdb5ba5-1d12-4531-b9e4-468847256454_2513,ccdb5ba5-1d12-4531-b9e4-468847256454,2819689,2513,brawk,97,sova,250,4000,4250,8,14,4,4
ccdb5ba5-1d12-4531-b9e4-468847256454_297,ccdb5ba5-1d12-4531-b9e4-468847256454,2819689,297,Ethan,97,harbor,1600,5550,7150,12,16,4,9
ccdb5ba5-1d12-4531-b9e4-468847256454_2340,ccdb5ba5-1d12-4531-b9e4-468847256454,2819689,2340,s0m,97,killjoy,0,5200,5200,18,15,3,16
ccdb5ba5-1d12-4531-b9e4-468847256454_2358,ccdb5ba5-1d12-4531-b9e4-468847256454,2819689,2358,mada,97,jett,500,7400,7900,26,14,9,13
efeb1d82-9d59-4450-8a86-29bcb78b02c9_14,efeb1d82-9d59-4450-8a86-29bcb78b02c9,2819691,14,aspas,81,jett,50,800,850,24,11,6,17
efeb1d82-9d59-4450-8a86-29bcb78b02c9_10630,efeb1d82-9d59-4450-8a86-29bcb78b02c9,2819691,10630,Verno,81,sova,1100,700,1800,12,14,6,9
efeb1d82-9d59-4450-8a86-29bcb78b02c9_2837,efeb1d82-9d59-4450-8a86-29bcb78b02c9,2819691,2837,artzin,81,harbor,950,4050,5000,16,17,1,10
efeb1d82-9d59-4450-8a86-29bcb78b02c9_3320,efeb1d82-9d59-4450-8a86-29bcb78b02c9,2819691,3320,cortezia,81,killjoy,0,200,200,22,15,9,20
efeb1d82-9d59-4450-8a86-29bcb78b02c9_629,efeb1d82-9d59-4450-8a86-29bcb78b02c9,2819691,629,xenom,81,viper,350,400,750,11,16,4,9
efeb1d82-9d59-4450-8a86-29bcb78b02c9_2341,efeb1d82-9d59-4450-8a86-29bcb78b02c9,2819691,2341,eeiu,337,sova,1850,1600,3450,14,17,2,10
efeb1d82-9d59-4450-8a86-29bcb78b02c9_2361,efeb1d82-9d59-4450-8a86-29bcb78b02c9,2819691,2361,Cryo,337,jett,2300,1850,4150,20,15,7,11
efeb1d82-9d59-4450-8a86-29bcb78b02c9_2359,efeb1d82-9d59-4450-8a86-29bcb78b02c9,2819691,2359,Zander,337,viper,1700,1300,3000,13,20,4,10
efeb1d82-9d59-4450-8a86-29bcb78b02c9_119048,efeb1d82-9d59-4450-8a86-29bcb78b02c9,2819691,119048,Kess,337,killjoy,2400,1800,4200,12,16,1,11
efeb1d82-9d59-4450-8a86-29bcb78b02c9_296,efeb1d82-9d59-4450-8a86-29bcb78b02c9,2819691,296,Asuna,337,omen,2000,1300,3300,14,17,0,13
01080eed-aa6f-4ff0-9d1b-70ffa4d9cd44_14,01080eed-aa6f-4ff0-9d1b-70ffa4d9cd44,2819691,14,aspas,81,raze,400,1300,1700,19,20,10,11
01080eed-aa6f-4ff0-9d1b-70ffa4d9cd44_10630,01080eed-aa6f-4ff0-9d1b-70ffa4d9cd44,2819691,10630,Verno,81,skye,400,1450,1850,15,19,3,18
01080eed-aa6f-4ff0-9d1b-70ffa4d9cd44_2837,01080eed-aa6f-4ff0-9d1b-70ffa4d9cd44,2819691,2837,artzin,81,yoru,550,1000,1550,9,23,3,4
01080eed-aa6f-4ff0-9d1b-70ffa4d9cd44_3320,01080eed-aa6f-4ff0-9d1b-70ffa4d9cd44,2819691,3320,cortezia,81,viper,600,1300,1900,28,14,10,23
01080eed-aa6f-4ff0-9d1b-70ffa4d9cd44_629,01080eed-aa6f-4ff0-9d1b-70ffa4d9cd44,2819691,629,xenom,81,brimstone,450,1650,2100,17,16,5,13
01080eed-aa6f-4ff0-9d1b-70ffa4d9cd44_2341,01080eed-aa6f-4ff0-9d1b-70ffa4d9cd44,2819691,2341,eeiu,337,fade,100,2000,2100,17,15,7,13
01080eed-aa6f-4ff0-9d1b-70ffa4d9cd44_2361,01080eed-aa6f-4ff0-9d1b-70ffa4d9cd44,2819691,2361,Cryo,337,yoru,150,150,300,27,17,14,15
01080eed-aa6f-4ff0-9d1b-70ffa4d9cd44_2359,01080eed-aa6f-4ff0-9d1b-70ffa4d9cd44,2819691,2359,Zander,337,viper,300,1300,1600,14,16,5,9
01080eed-aa6f-4ff0-9d1b-70ffa4d9cd44_119048,01080eed-aa6f-4ff0-9d1b-70ffa4d9cd44,2819691,119048,Kess,337,brimstone,150,1600,1750,12,21,3,13
01080eed-aa6f-4ff0-9d1b-70ffa4d9cd44_296,01080eed-aa6f-4ff0-9d1b-70ffa4d9cd44,2819691,296,Asuna,337,raze,100,1700,1800,22,19,8,15
e507a162-4071-4f0e-99ee-15bdff1efb24_277,e507a162-4071-4f0e-99ee-15bdff1efb24,2819693,277,pANcada,3412,omen,100,900,1000,9,16,5,12
e507a162-4071-4f0e-99ee-15bdff1efb24_1812,e507a162-4071-4f0e-99ee-15bdff1efb24,2819693,1812,cauanzin,3412,breach,50,450,500,14,19,8,14
e507a162-4071-4f0e-99ee-15bdff1efb24_1686,e507a162-4071-4f0e-99ee-15bdff1efb24,2819693,1686,RobbieBk,3412,sova,1200,1100,2300,12,15,3,11
e507a162-4071-4f0e-99ee-15bdff1efb24_32337,e507a162-4071-4f0e-99ee-15bdff1efb24,2819693,32337,luk xo,3412,cypher,50,600,650,15,14,5,15
e507a162-4071-4f0e-99ee-15bdff1efb24_10901,e507a162-4071-4f0e-99ee-15bdff1efb24,2819693,10901,Virtyy,3412,neon,0,1150,1150,15,18,4,11
e507a162-4071-4f0e-99ee-15bdff1efb24_77,e507a162-4071-4f0e-99ee-15bdff1efb24,2819693,77,keznitdeuS,48457,iso,3100,5700,8800,15,14,7,15
e507a162-4071-4f0e-99ee-15bdff1efb24_28813,e507a162-4071-4f0e-99ee-15bdff1efb24,2819693,28813,Dantedeu5,48457,yoru,2100,2000,4100,24,15,8,15
e507a162-4071-4f0e-99ee-15bdff1efb24_208,e507a162-4071-4f0e-99ee-15bdff1efb24,2819693,208,Melser,48457,omen,4000,5850,9850,15,10,5,11
e507a162-4071-4f0e-99ee-15bdff1efb24_3078,e507a162-4071-4f0e-99ee-15bdff1efb24,2819693,3078,Shyy,48457,cypher,5800,4900,10700,16,10,7,15
e507a162-4071-4f0e-99ee-15bdff1efb24_74,e507a162-4071-4f0e-99ee-15bdff1efb24,2819693,74,Mazino,48457,sova,1650,1600,3250,12,16,5,10
9d567067-d1dd-4033-83ef-9ba94eb422a7_277,9d567067-d1dd-4033-83ef-9ba94eb422a7,2819693,277,pANcada,3412,brimstone,1650,0,1650,18,15,3,18
9d567067-d1dd-4033-83ef-9ba94eb422a7_1812,9d567067-d1dd-4033-83ef-9ba94eb422a7,2819693,1812,cauanzin,3412,gekko,2550,1100,3650,17,15,9,17
9d567067-d1dd-4033-83ef-9ba94eb422a7_1686,9d567067-d1dd-4033-83ef-9ba94eb422a7,2819693,1686,RobbieBk,3412,skye,2500,400,2900,17,15,9,18
9d567067-d1dd-4033-83ef-9ba94eb422a7_32337,9d567067-d1dd-4033-83ef-9ba94eb422a7,2819693,32337,luk xo,3412,viper,2700,3200,5900,17,15,6,16
9d567067-d1dd-4033-83ef-9ba94eb422a7_10901,9d567067-d1dd-4033-83ef-9ba94eb422a7,2819693,10901,Virtyy,3412,raze,2050,3900,5950,20,14,11,16
9d567067-d1dd-4033-83ef-9ba94eb422a7_77,9d567067-d1dd-4033-83ef-9ba94eb422a7,2819693,77,keznitdeuS,48457,raze,1300,1000,2300,11,19,5,9
9d567067-d1dd-4033-83ef-9ba94eb422a7_28813,9d567067-d1dd-4033-83ef-9ba94eb422a7,2819693,28813,Dantedeu5,48457,yoru,150,400,550,18,19,5,13
9d567067-d1dd-4033-83ef-9ba94eb422a7_208,9d567067-d1dd-4033-83ef-9ba94eb422a7,2819693,208,Melser,48457,brimstone,1450,1250,2700,10,20,6,11
9d567067-d1dd-4033-83ef-9ba94eb422a7_3078,9d567067-d1dd-4033-83ef-9ba94eb422a7,2819693,3078,Shyy,48457,viper,100,1000,1100,20,15,3,18
9d567067-d1dd-4033-83ef-9ba94eb422a7_74,9d567067-d1dd-4033-83ef-9ba94eb422a7,2819693,74,Mazino,48457,fade,100,2250,2350,15,16,5,7
1ac1b3c8-5be6-4283-8373-8544e049fa09_277,1ac1b3c8-5be6-4283-8373-8544e049fa09,2819693,277,pANcada,3412,omen,0,1050,1050,1,12,2,2
1ac1b3c8-5be6-4283-8373-8544e049fa09_1812,1ac1b3c8-5be6-4283-8373-8544e049fa09,2819693,1812,cauanzin,3412,kay/o,250,1450,1700,11,15,4,7
1ac1b3c8-5be6-4283-8373-8544e049fa09_1686,1ac1b3c8-5be6-4283-8373-8544e049fa09,2819693,1686,RobbieBk,3412,sova,350,800,1150,9,13,0,14
1ac1b3c8-5be6-4283-8373-8544e049fa09_32337,1ac1b3c8-5be6-4283-8373-8544e049fa09,2819693,32337,luk xo,3412,cypher,500,1800,2300,10,14,2,10
1ac1b3c8-5be6-4283-8373-8544e049fa09_10901,1ac1b3c8-5be6-4283-8373-8544e049fa09,2819693,10901,Virtyy,3412,jett,100,550,650,9,9,3,4
1ac1b3c8-5be6-4283-8373-8544e049fa09_77,1ac1b3c8-5be6-4283-8373-8544e049fa09,2819693,77,keznitdeuS,48457,yoru,6250,5450,11700,17,7,5,14
1ac1b3c8-5be6-4283-8373-8544e049fa09_28813,1ac1b3c8-5be6-4283-8373-8544e049fa09,2819693,28813,Dantedeu5,48457,jett,2300,4500,6800,14,8,9,13
1ac1b3c8-5be6-4283-8373-8544e049fa09_208,1ac1b3c8-5be6-4283-8373-8544e049fa09,2819693,208,Melser,48457,omen,5800,5800,11600,8,7,2,10
1ac1b3c8-5be6-4283-8373-8544e049fa09_3078,1ac1b3c8-5be6-4283-8373-8544e049fa09,2819693,3078,Shyy,48457,cypher,6000,5200,11200,7,9,3,2
1ac1b3c8-5be6-4283-8373-8544e049fa09_74,1ac1b3c8-5be6-4283-8373-8544e049fa09,2819693,74,Mazino,48457,sova,3050,5200,8250,17,9,7,11
1ea22d41-5b4f-4573-af44-f0d9bc541cda_14,1ea22d41-5b4f-4573-af44-f0d9bc541cda,2819695,14,aspas,81,raze,400,1600,2000,23,19,16,12
1ea22d41-5b4f-4573-af44-f0d9bc541cda_10630,1ea22d41-5b4f-4573-af44-f0d9bc541cda,2819695,10630,Verno,81,fade,400,1750,2150,13,23,6,10
1ea22d41-5b4f-4573-af44-f0d9bc541cda_2837,1ea22d41-5b4f-4573-af44-f0d9bc541cda,2819695,2837,artzin,81,yoru,550,1650,2200,22,19,20,16
1ea22d41-5b4f-4573-af44-f0d9bc541cda_3320,1ea22d41-5b4f-4573-af44-f0d9bc541cda,2819695,3320,cortezia,81,vyse,300,1600,1900,22,19,6,19
1ea22d41-5b4f-4573-af44-f0d9bc541cda_629,1ea22d41-5b4f-4573-af44-f0d9bc541cda,2819695,629,xenom,81,omen,500,1550,2050,16,18,5,13
1ea22d41-5b4f-4573-af44-f0d9bc541cda_312,1ea22d41-5b4f-4573-af44-f0d9bc541cda,2819695,312,skuba,97,viper,0,5200,5200,26,15,6,17
1ea22d41-5b4f-4573-af44-f0d9bc541cda_2513,1ea22d41-5b4f-4573-af44-f0d9bc541cda,2819695,2513,brawk,97,vyse,0,1300,1300,17,19,7,10
1ea22d41-5b4f-4573-af44-f0d9bc541cda_297,1ea22d41-5b4f-4573-af44-f0d9bc541cda,2819695,297,Ethan,97,fade,100,1300,1400,18,21,13,13
1ea22d41-5b4f-4573-af44-f0d9bc541cda_2340,1ea22d41-5b4f-4573-af44-f0d9bc541cda,2819695,2340,s0m,97,omen,200,4750,4950,20,21,6,24
1ea22d41-5b4f-4573-af44-f0d9bc541cda_2358,1ea22d41-5b4f-4573-af44-f0d9bc541cda,2819695,2358,mada,97,raze,100,1300,1400,17,20,7,15
aa0c9c87-07d0-4b5d-b121-c53539ef9200_14,aa0c9c87-07d0-4b5d-b121-c53539ef9200,2819695,14,aspas,81,raze,2000,1300,3300,23,11,10,14
aa0c9c87-07d0-4b5d-b121-c53539ef9200_10630,aa0c9c87-07d0-4b5d-b121-c53539ef9200,2819695,10630,Verno,81,fade,2000,1000,3000,6,16,2,6
aa0c9c87-07d0-4b5d-b121-c53539ef9200_2837,aa0c9c87-07d0-4b5d-b121-c53539ef9200,2819695,2837,artzin,81,yoru,3000,1300,4300,13,16,4,11
aa0c9c87-07d0-4b5d-b121-c53539ef9200_3320,aa0c9c87-07d0-4b5d-b121-c53539ef9200,2819695,3320,cortezia,81,viper,1000,1300,2300,16,13,5,13
aa0c9c87-07d0-4b5d-b121-c53539ef9200_629,aa0c9c87-07d0-4b5d-b121-c53539ef9200,2819695,629,xenom,81,brimstone,2100,2000,4100,12,16,6,8
